"id","Nome do Veículo","Fonte","Segmento","Município","Cód Mun. (IBGE)","UF","Região","Núm. Funcionários","Periodicidade","Ativo","Data de Atualização","Data de Fechamento"
"12676","PORTAL DO LOBÃO","Atlas da Notícia","online","Manaus","1302603","AM","Norte","10 a 29 colaboradores","contínua","Ativo","2019-10-22T00:06:08Z",""
"12704","PORTAL DO JOTA","Atlas da Notícia","online","Manaus","1302603","AM","Norte","","diária","Ativo","2019-10-25T15:49:55Z",""
"12705","AMAZONAS CRISTÃO","Atlas da Notícia","online","Manaus","1302603","AM","Norte","","não definida","Ativo","2019-10-25T16:39:46Z",""
"12706","LR NOTÍCIAS","Atlas da Notícia","online","Manaus","1302603","AM","Norte","","diária","Ativo","2019-10-25T17:08:05Z",""
"12711","METROPOLITANO","Atlas da Notícia","online","Manaus","1302603","AM","Norte","","diária","Ativo","2019-10-25T17:35:19Z",""
"12712","PORTA NA HORA","Atlas da Notícia","online","Manaus","1302603","AM","Norte","","diária","Ativo","2019-10-25T18:07:20Z",""
"12713","PORTAL UNO MÍDIAS","Atlas da Notícia","online","Manaus","1302603","AM","Norte","","não definida","Ativo","2019-10-25T18:46:00Z",""
"12715","PORTAL DOS 3","Atlas da Notícia","online","Manaus","1302603","AM","Norte","","diária","Ativo","2019-10-26T15:53:22Z",""
"12716","PORTAL SEM BALELA","Atlas da Notícia","online","Manaus","1302603","AM","Norte","","diária","Ativo","2019-10-26T16:21:07Z",""
"12717","PORTAL INTERAGINDO","Atlas da Notícia","online","Manaus","1302603","AM","Norte","","não definida","Ativo","2019-10-26T16:42:18Z",""
"12720","BLOG PEDRINHO AGUIAR","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","monsat","Ativo","2019-10-26T17:37:40Z",""
"12726","PORTAL G1 AMAZONAS","Atlas da Notícia","online","Manaus","1302603","AM","Norte","60 a 119 colaboradores","contínua","Ativo","2019-10-28T16:55:32Z",""
"12728","IMEDIATO","Atlas da Notícia","online","Manaus","1302603","AM","Norte","30 a 59 colaboradores","contínua","Ativo","2019-10-28T17:10:21Z",""
"12735","AM HOJE","Atlas da Notícia","online","Manaus","1302603","AM","Norte","30 a 59 colaboradores","diária","Ativo","2019-10-28T20:18:34Z",""
"12754","BLOG DA FLORESTA","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","diária","Ativo","2019-10-29T00:45:28Z",""
"12755","PORTAL ROTEIRO AMAZÔNICO","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","diária","Ativo","2019-10-29T01:05:21Z",""
"12756","O AMAZONENSE","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","não definida","Ativo","2019-10-29T01:25:43Z",""
"12786","PORTAL AM POST - MANAUS - AM","Atlas da Notícia","online","Manaus","1302603","AM","Norte","30 a 59 colaboradores","contínua","Ativo","2019-10-30T12:35:57Z",""
"13045","OPINIÃO MANAUARA","Atlas da Notícia","online","Manaus","1302603","AM","Norte","10 a 29 colaboradores","diária","Ativo","2019-11-10T00:40:20Z",""
"13047","PORTAL MAZÉ MOURÃO","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","diária","Ativo","2019-11-10T00:52:44Z",""
"13048","PORTAL M2 NEWS","Atlas da Notícia","online","Manaus","1302603","AM","Norte","6 a 9 colaboradores","diária","Ativo","2019-11-10T01:11:30Z",""
"13657","BLOG DA ROSIENE CARVALHO","","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","contínua","Ativo","2019-11-20T21:26:16Z",""
"13941","PORTAL NAHORA","Atlas da Notícia","online","Manaus","1302603","AM","Norte","","diária","Ativo","2019-11-22T08:22:24Z",""
"14216","BANZEIRO NEWS","Atlas da Notícia","online","Manaus","1302603","AM","Norte","","contínua","Ativo","2020-08-31T01:19:25Z",""
"14217","PORTAL AMAZONAS DIGITAL","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","bissemanal","Ativo","2020-08-31T02:09:35Z",""
"14221","JORNAL EXTRA","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","contínua","Ativo","2020-09-08T01:17:13Z",""
"14222","PORTAL DO GENEROSO - MANAUS - AM","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","contínua","Ativo","2020-09-08T01:27:07Z",""
"14223","PORTAL DO ZACARIAS","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","contínua","Ativo","2020-09-08T01:44:37Z",""
"14225","VOCATIVO.COM","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","diária","Ativo","2020-09-12T15:29:03Z",""
"14226","AGêNCIA NORTE ONLINE","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","contínua","Ativo","2020-09-12T15:43:45Z",""
"14290","JORNAL CM7","Atlas da Notícia","online","Manaus","1302603","AM","Norte","Mais de 120 colaboradores","contínua","Ativo","2020-10-18T18:06:34Z",""
"14291","AMAZONAS 1","Atlas da Notícia","online","Manaus","1302603","AM","Norte","10 a 29 colaboradores","monsat","Ativo","2020-10-18T18:15:40Z",""
"14292","REVISTA CENARIUM","Atlas da Notícia","online","Manaus","1302603","AM","Norte","10 a 29 colaboradores","contínua","Ativo","2020-10-18T18:32:29Z",""
"14415","REPóRTER MANAóS","Atlas da Notícia","online","Manaus","1302603","AM","Norte","30 a 59 colaboradores","contínua","Ativo","2020-10-27T14:49:29Z",""
"14416","REPÓRTER CABOCLA","Atlas da Notícia","online","Manaus","1302603","AM","Norte","Um colaborador (operação individual/blog)","monsat","Ativo","2020-10-27T14:57:14Z",""
"14423","O AMAZONêS","Atlas da Notícia","online","Manaus","1302603","AM","Norte","10 a 29 colaboradores","diária","Ativo","2020-10-27T16:42:48Z",""
"14425","REALTIME1","Atlas da Notícia","online","Manaus","1302603","AM","Norte","10 a 29 colaboradores","contínua","Ativo","2020-10-27T16:55:32Z",""
"14518","HORA AM","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","contínua","Ativo","2020-11-03T23:13:00Z",""
"15023","PORTAL DO AMAZONAS","Atlas da Notícia","online","Manaus","1302603","AM","Norte","6 a 9 colaboradores","diária","Ativo","2020-11-28T01:29:12Z",""
"15024","PORTAL DIáRIO MANAUARA","Atlas da Notícia","online","Manaus","1302603","AM","Norte","10 a 29 colaboradores","contínua","Ativo","2020-11-28T01:44:40Z",""
"15934","PORTAL EDILENE MAFRA","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","contínua","Ativo","2021-01-12T14:20:22Z",""
"15935","PORTAL MALOCA","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","diária","Ativo","2021-01-12T14:31:25Z",""
"16361","MANAUS 360","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","diária","Ativo","2021-09-24T15:05:25Z",""
"16426","AMAZONAMAZôNIA","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","diária","Ativo","2021-10-30T00:21:40Z",""
"17011","PORTAL CANAL TRêS","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","contínua","Ativo","2022-02-11T18:37:21Z",""
"17095","AMAZONAS HOJE","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","contínua","Ativo","2022-03-02T15:25:23Z",""
"17456","O COPAIBA","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","não definida","Ativo","2023-05-18T03:52:13Z",""
"17457","CONEXãO AMAZONAS","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","não definida","Ativo","2023-05-18T03:59:21Z",""
"17458","CONEXãO ESPORTIVA AMAZONAS","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","não definida","Ativo","2023-05-18T04:08:41Z",""
"17459","DIáRIO DA CAPITAL","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","contínua","Ativo","2023-05-18T04:17:18Z",""
"18482","BLITZ AMAZôNICO","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","contínua","Ativo","2023-07-26T22:34:33Z",""
"18483","PORTAL GIRO AM","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","semanal","Ativo","2023-07-26T22:40:53Z",""
"18484","BLOG DA AMAZôNIA","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","contínua","Ativo","2023-07-26T22:47:53Z",""
"18485","LARANJEIRAS NEWS","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","contínua","Ativo","2023-07-26T22:54:05Z",""
"18486","PORTAL DO MORAES","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","diária","Ativo","2023-07-26T23:01:04Z",""
"18487","PORTAL ATUALIZADO","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","contínua","Ativo","2023-07-26T23:09:07Z",""
"18489","PORTAL NEWS AM","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","contínua","Ativo","2023-07-26T23:16:53Z",""
"18491","FATOS AMAZONAS","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","semanal","Ativo","2023-07-26T23:31:58Z",""
"18494","ESTADO POLíTICO","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","diária","Ativo","2023-07-27T22:36:37Z",""
"18496","PORTAL VOCê ONLINE","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","diária","Ativo","2023-07-27T22:49:28Z",""
"18497","PLANTãO AMAZONENSE","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","diária","Ativo","2023-07-27T22:54:39Z",""
"18498","EXTRA MANAUS","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","diária","Ativo","2023-07-27T23:01:50Z",""
"18499","AMAZONAS 24H","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","diária","Ativo","2023-07-27T23:11:16Z",""
"18500","PORTAL MANAóS","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","diária","Ativo","2023-07-27T23:17:43Z",""
"18503","PAWENEWS","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","diária","Ativo","2023-07-27T23:37:17Z",""
"18514","AMAZôNIA PLURAL","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","diária","Ativo","2023-07-30T22:15:52Z",""
"18517","PORTAL ÚNICO","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","diária","Ativo","2023-07-31T17:18:16Z",""
"18518","PORTAL REMADOR","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","diária","Ativo","2023-07-31T17:26:20Z",""
"18529","DIA A DIA NOTíCIA","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","diária","Ativo","2023-07-31T23:25:22Z",""
"18532","AMAZON PRESSE","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","diária","Fechado","2023-07-31T23:44:28Z","2021-07"
"18533","INFORME AMAZONAS","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","diária","Fechado","2023-07-31T23:49:06Z","2021-12"
"18535","AMAZôNIA PRESS","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","diária","Ativo","2023-08-01T00:00:21Z",""
"18536","TERRA DIGITAL","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","diária","Ativo","2023-08-01T00:03:57Z",""
"18537","O PRIMEIRO PORTAL","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","diária","Ativo","2023-08-01T00:09:30Z",""
"18538","PORTAL CABOCO","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","diária","Ativo","2023-08-01T00:14:13Z",""
"18545","O CONVERGENTE","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","diária","Ativo","2023-08-01T21:41:36Z",""
"18546","PORTAL O PODER","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","diária","Ativo","2023-08-01T21:46:45Z",""
"18550","PORTAL IMPACTO","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","diária","Ativo","2023-08-01T22:17:37Z",""
"18555","INFORME MANAUS","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","quinzenal","Ativo","2023-08-01T22:46:01Z",""
"18558","O AJURICABA","Atlas da Notícia","online","Manaus","1302603","AM","Norte","1 a 5 colaboradores","diária","Ativo","2023-08-01T23:03:39Z",""
"18549","MAUéS 24H","Atlas da Notícia","online","Maués","1302900","AM","Norte","1 a 5 colaboradores","diária","Ativo","2023-08-01T22:13:03Z",""
"18553","MAUéS ONLINE","Atlas da Notícia","online","Maués","1302900","AM","Norte","1 a 5 colaboradores","diária","Fechado","2023-08-01T22:33:52Z","2022-05"
"18136","PORTAL NHAMUNDá","Atlas da Notícia","online","Nhamundá","1303007","AM","Norte","","não definida","Ativo","2023-06-29T03:14:55Z",""
"18137","NHAMUNDá NOTíCIAS","Atlas da Notícia","online","Nhamundá","1303007","AM","Norte","","não definida","Ativo","2023-06-29T03:17:29Z",""
"18138","PORTAL NOVA OLINDA NEWS","Atlas da Notícia","online","Nova Olinda do Norte","1303106","AM","Norte","","","Ativo","2023-06-29T03:20:10Z",""
"17323","NOVO AIRãO NOTíCIAS","Atlas da Notícia","online","Novo Airão","1303205","AM","Norte","Um colaborador (operação individual/blog)","não definida","Ativo","2023-05-07T13:25:40Z",""
"17324","AIRÃO FATOS E NOTíCIAS","Atlas da Notícia","online","Novo Airão","1303205","AM","Norte","Um colaborador (operação individual/blog)","diária","Ativo","2023-05-07T13:40:23Z",""
"17347","NOVO AIRãO EM FOCO","Atlas da Notícia","online","Novo Airão","1303205","AM","Norte","Um colaborador (operação individual/blog)","não definida","Ativo","2023-05-09T19:43:49Z",""
"17249","DIáRIO DO BEIRADãO","Atlas da Notícia","online","Novo Aripuanã","1303304","AM","Norte","Um colaborador (operação individual/blog)","contínua","Ativo","2023-04-27T13:53:19Z",""
"11926","JORNAL DA ILHA","Atlas da Notícia","online","Parintins","1303403","AM","Norte","6 a 9 colaboradores","diária","Ativo","2019-10-22T00:33:45Z",""
"12732","PARINTINS AMAZONAS","Atlas da Notícia","online","Parintins","1303403","AM","Norte","Um colaborador (operação individual/blog)","contínua","Ativo","2019-10-28T18:59:04Z",""
"12733","REPÓRTER PARINTINS","Atlas da Notícia","online","Parintins","1303403","AM","Norte","6 a 9 colaboradores","contínua","Ativo","2019-10-28T19:20:05Z",""
"12749","PORTAL DEAMAZÔNIA","Atlas da Notícia","online","Parintins","1303403","AM","Norte","10 a 29 colaboradores","diária","Ativo","2019-10-28T21:35:49Z",""
"12757","ALVORADA PARINTINS","Atlas da Notícia","online","Parintins","1303403","AM","Norte","10 a 29 colaboradores","diária","Ativo","2019-10-29T01:34:37Z",""
"12759","CNA 7 - CENTRAL DE NOTÍCIAS DA AMAZÔNIA","Atlas da Notícia","online","Parintins","1303403","AM","Norte","10 a 29 colaboradores","diária","Ativo","2019-10-29T02:01:46Z",""
"13049","PARINTINS 24H","Atlas da Notícia","online","Parintins","1303403","AM","Norte","6 a 9 colaboradores","diária","Ativo","2019-11-10T01:24:07Z",""
"14224","PARINTINS NOTíCIAS","Atlas da Notícia","online","Parintins","1303403","AM","Norte","1 a 5 colaboradores","contínua","Ativo","2020-09-08T02:13:26Z",""
"18554","AM EM PAUTA","Atlas da Notícia","online","Parintins","1303403","AM","Norte","1 a 5 colaboradores","diária","Ativo","2023-08-01T22:41:43Z",""
"18557","PARINTINS PRESS","Atlas da Notícia","online","Parintins","1303403","AM","Norte","1 a 5 colaboradores","diária","Ativo","2023-08-01T22:56:20Z",""
"18559","DIA A DIA AM","Atlas da Notícia","online","Parintins","1303403","AM","Norte","1 a 5 colaboradores","diária","Ativo","2023-08-02T22:02:53Z",""
"18560","FOLHA DE PARINTINS","Atlas da Notícia","online","Parintins","1303403","AM","Norte","1 a 5 colaboradores","diária","Ativo","2023-08-02T22:08:50Z",""
"18493","PORTAL DO URUBUI","Atlas da Notícia","online","Presidente Figueiredo","1303536","AM","Norte","1 a 5 colaboradores","semanal","Ativo","2023-07-27T22:29:08Z",""
"18249","PORTAL RIO PRETO DA EVA","Atlas da Notícia","online","Rio Preto da Eva","1303569","AM","Norte","","contínua","Ativo","2023-06-30T02:42:42Z",""
"18250","BLOG RIO PRETO DA EVA","Atlas da Notícia","online","Rio Preto da Eva","1303569","AM","Norte","","não definida","Ativo","2023-06-30T02:46:32Z",""
"18251","SANTA ISABEL NOTICIAS","Atlas da Notícia","online","Santa Isabel do Rio Negro","1303601","AM","Norte","","não definida","Ativo","2023-06-30T02:51:23Z",""
"18254","BLOG SÃO SEBASTIÃO DO UATUMÃ","Atlas da Notícia","online","São Sebastião do Uatumã","1303957","AM","Norte","","não definida","Ativo","2023-06-30T03:09:56Z",""
"18255","PORTAL SILVES NOTICIAS","Atlas da Notícia","online","Silves","1304005","AM","Norte","","não definida","Ativo","2023-06-30T03:16:45Z",""
"18256","PORTAL SM COMUNICAçõES SILVES-AM","Atlas da Notícia","online","Silves","1304005","AM","Norte","","contínua","Ativo","2023-06-30T03:17:39Z",""
"15001","RáDIO SUPERMEGA WEBRADIO WEB","Atlas da Notícia","online","Tabatinga","1304062","AM","Norte","1 a 5 colaboradores","contínua","Ativo","2020-11-26T04:04:28Z",""
"18481","PORTAL TABATINGA","Atlas da Notícia","online","Tabatinga","1304062","AM","Norte","1 a 5 colaboradores","mensal","Ativo","2023-07-26T22:24:01Z",""
"18259","BLOG URUCANÁ NEWS","Atlas da Notícia","online","Urucará","1304302","AM","Norte","Um colaborador (operação individual/blog)","","Ativo","2023-06-30T03:27:28Z",""
"18261","RADIO NOVA URUCURITUBA","Atlas da Notícia","online","Urucurituba","1304401","AM","Norte","","não definida","Ativo","2023-06-30T03:35:20Z",""
"18564","JARI NOTíCIAS","Atlas da Notícia","online","Laranjal do Jari","1600279","AP","Norte","1 a 5 colaboradores","diária","Ativo","2023-08-02T22:41:40Z",""
"53","PORTAL AMAPA DIGITAL","Atlas da Notícia","online","Macapá","1600303","AP","Norte","","contínua","Ativo","2019-10-22T00:33:45Z",""
"54","PORTAL JORNAL DO DIA","Atlas da Notícia","online","Macapá","1600303","AP","Norte","","contínua","Ativo","2019-10-22T00:33:45Z",""
"4408","BLOG DA ALCINÉA","Atlas da Notícia","online","Macapá","1600303","AP","Norte","","outra","Ativo","2019-10-22T00:33:45Z",""
"4473","JDADOS","Atlas da Notícia","online","Macapá","1600303","AP","Norte","","diária","Fechado","2019-10-22T00:33:45Z","08/2018"
"11843","AQUI AMAPÁ","Atlas da Notícia","online","Macapá","1600303","AP","Norte","1 a 5 colaboradores","diária","Ativo","2019-10-22T00:33:45Z",""
"11852","BLOG DA ALCINÉIA","Atlas da Notícia","online","Macapá","1600303","AP","Norte","Um colaborador (operação individual/blog)","diária","Ativo","2019-10-22T00:33:45Z",""
"11855","BLOG DE ROCHA!","Atlas da Notícia","online","Macapá","1600303","AP","Norte","Um colaborador (operação individual/blog)","diária","Ativo","2019-10-22T00:33:45Z",""
"11859","BLOG GESIEL OLIVEIRA","Atlas da Notícia","online","Macapá","1600303","AP","Norte","Um colaborador (operação individual/blog)","quinzenal","Ativo","2019-10-22T00:33:45Z",""
